text,label
How are the Brown dog and Man positioned?,1
Can you point out where the Teddy bear is compared to the Baby?,1
Where is the Dog located with respect to the Person?,1
Where would you say the Paper punch is placed?,1
Where is the Cub located with respect to the Adult polar bear?,1
Where is the Bat in relation to the Baseball player?,1
Where is the Sandwich on the left in relation to the Sandwich on the right?,1
What is the position of the Second from left remote in relation to the other object?,1
What is the position of the Kiwi in relation to the other object?,1
What is the location of the Crochet hook relative to the Scissors?,1
Where does the Skier with bib number 7 appear to be?,1
Can you point out where the Dog is compared to the Person?,1
Can you point out where the Kitten is compared to the Green stuffed dog toy?,1
What is the spatial relationship between the Tomato and the Bread?,1
Where do you see the Rose?,1
Which side of the Orange flower is the Pink flower on?,1
Where would you say the Hummus is placed?,1
How would you explain where the Eggs is to someone else?,1
What is the location of the Oranges relative to the Bowl?,1
Where do you see the Remote control?,1
What is the spatial relationship between the Carriage and the Horse?,1
Where does the Spoon appear to be?,1
Where is the Pliers located with respect to the Toothbrush?,1
What is the spatial relationship between the Orange and the Tomato?,1
Where is the Child located with respect to the Adult?,1
Can you describe where the Heart is?,1
Tell me how the Melon and the Apple are arranged.,1
How would you describe the position of the Clock compared to the Television?,1
Can you point out where the Broccoli on the left middle is compared to the Broccoli on the right middle?,1
What is the position of the Baby in relation to the other object?,1
Which side of the Bicycle is the Character on?,1
Can you point out where the Jet on the right of the image is compared to the Jet in the center of the image?,1
What is the position of the Dog in relation to the other object?,1
Where do you see the Bluetooth headset?,1
Which side of the Scissors is the Whisk on?,1
Where does the Cycling person appear to be?,1
Can you point out where the Sandwich on the right is compared to the Sandwich on the left?,1
How would you explain where the Left man is to someone else?,1
What is the location of the Bird on wire relative to the Bird in flight?,1
"Looking at the scene, where is the Paper crane?",1
Where do you see the Bird character?,1
Tell me how the Dog and the Person are arranged.,1
How would you explain where the Knife is to someone else?,1
What is the location of the Glass of beer relative to the Laptop?,1
Tell me how the Blue bag and the Pink bag are arranged.,1
Can you describe where the Glass is?,1
What is the location of the Mobile phone relative to the Digital camera?,1
Can you describe where the Teddy bear is?,1
Can you describe where the Gray suitcase is?,1
How are the Cat in the background and Cat in the foreground positioned?,1
How are the Muffin and Bear positioned?,1
How would you explain where the Elephant is to someone else?,1
Tell me how the Bread and the Banana are arranged.,1
What is the position of the Donut with chocolate and pink frosting in relation to the other object?,1
Where would you say the Hot dog on the right is placed?,1
"If someone asked you where the Trophy is, what would you say?",1
Where is the Carrot slice in relation to the Strawberry?,1
What is the spatial relationship between the Pear and the Apple?,1
"Looking at the scene, where is the Slice of cake?",1
How are the Laptop and Backpack positioned?,1
What is the position of the Strawberry in the upper left of the plate in relation to the other object?,1
Where is the Person in relation to the Motorcycle?,1
Where is the Vase on the far left in relation to the Vase in the center back?,1
How are the Apple and Orange positioned?,1
How would you describe the position of the Salad compared to the Sandwich?,1
Tell me how the Bird on the right and the Bird on the left are arranged.,1
Where does the Jar with ribbon appear to be?,1
What is the location of the Lens relative to the Camera?,1
Where is the Cat on the left located with respect to the Vase?,1
"If someone asked you where the Apple is, what would you say?",1
What is the position of the Middle suitcase in relation to the other object?,1
"Looking at the scene, where is the Mouse?",1
What is the position of the Person on the right in relation to the other object?,1
What is the location of the Burger relative to the Cup?,1
How would you explain where the Dog is to someone else?,1
Tell me how the Book and the Pizza are arranged.,1
What is the spatial relationship between the Yellow bird on the right side of the cake and the Black bird on the lower center of the cake?,1
How would you explain where the Player in red shirt is to someone else?,1
